"ID.Results";"mes_date";"ID.Modul";"channel";"U0";"Ik";"Pmpp";"FF";"Ghor";"Tluft";"RA";"MN";"HN";"Res";"mes_time"
"2913747";"10/1/2024 10:03:44 AM";2;18;2,03;244,9;390,4797;79;-30003000;"12.9°C ";358;60;0;1;5
"2913748";"10/1/2024 10:03:49 AM";2;22;2;191,9;301,2269;78;-30003000;"12.9°C ";358;60;0;1;4
"2913749";"10/1/2024 10:04:04 AM";2;3;2;189,7;298,393;79;-30003000;"12.9°C ";358;90;0;1;5
"2913750";"10/1/2024 10:04:09 AM";-1;7;2,03;239,3;381,4856;79;-30003000;"12.9°C ";358;90;0;1;4
"2913751";"10/1/2024 10:04:13 AM";2;18;2;224,4;356,5397;79;-30003000;"12.9°C ";358;90;0;1;5
"2913752";"10/1/2024 10:04:18 AM";2;22;2;212,9;336,0672;79;-30003000;"12.9°C ";358;90;0;1;5
"2913753";"10/1/2024 10:04:37 AM";2;3;2;221,8;351,9578;79;10065;"12.9°C ";263;60;0;1;4
"2913754";"10/1/2024 10:04:41 AM";-1;7;2;214,2;339,4;79;10065;"12.9°C ";263;60;0;1;5
"2913755";"10/1/2024 10:04:46 AM";2;18;2,03;255,6;409,3164;79;10065;"12.9°C ";263;60;0;1;5
"2913756";"10/1/2024 10:04:51 AM";2;22;1,97;185,1;290,2247;80;10065;"12.9°C ";263;60;0;1;4
"2913757";"10/1/2024 10:05:06 AM";2;3;2;186,4;292,3918;78;-30003000;"12.9°C ";263;90;0;1;5
"2913758";"10/1/2024 10:05:11 AM";-1;7;2,03;244,7;390,31;79;-30003000;"12.9°C ";263;90;0;1;4
"2913759";"10/1/2024 10:05:15 AM";2;18;2,03;233,9;372,4915;78;-30003000;"12.9°C ";263;90;0;1;5
"2913760";"10/1/2024 10:05:20 AM";2;22;2;205,1;322,8979;79;-30003000;"12.9°C ";263;90;0;1;5
"2913761";"10/1/2024 10:05:45 AM";2;3;2,03;243,1;387,5948;79;-30003000;"12.9°C ";358;50;10;1;5
"2913762";"10/1/2024 10:05:50 AM";-1;7;2;220,4;349,4123;79;-30003000;"12.9°C ";358;50;10;1;5
"2913763";"10/1/2024 10:05:55 AM";2;18;2,03;265;424,0803;79;-30003000;"12.9°C ";358;50;10;1;4
"2913764";"10/1/2024 10:05:59 AM";2;22;2;206,6;324,8983;79;-30003000;"12.9°C ";358;50;10;1;5
"2913765";"10/1/2024 10:06:15 AM";2;3;2;202;318,0636;79;-30003000;"12.9°C ";358;80;10;1;4
"2913766";"10/1/2024 10:06:19 AM";-1;7;2,03;248,1;395,5707;79;-30003000;"12.9°C ";358;80;10;1;5
"2913767";"10/1/2024 10:06:24 AM";2;18;2;236,6;376,0552;79;-30003000;"12.9°C ";358;80;10;1;5
"2913768";"10/1/2024 10:06:29 AM";2;22;2;221,2;348,9031;79;-30003000;"12.9°C ";358;80;10;1;4
"2913769";"10/1/2024 10:06:48 AM";2;3;2;237,3;376,734;79;-30003000;"12.9°C ";263;50;10;1;4
"2913770";"10/1/2024 10:06:52 AM";-1;7;2;218,3;345,3395;79;-30003000;"12.9°C ";263;50;10;1;5
"2913771";"10/1/2024 10:06:57 AM";2;18;2,03;264,3;422,2136;79;-30003000;"12.9°C ";263;50;10;1;5
"2913772";"10/1/2024 10:07:02 AM";2;22;1,97;191,5;299,5599;79;-30003000;"12.9°C ";263;50;10;1;4
"2913773";"10/1/2024 10:07:17 AM";2;3;2;189,6;296,8927;78;-30003000;"12.9°C ";263;80;10;1;4
"2913774";"10/1/2024 10:07:21 AM";-1;7;2,03;247,7;394,7222;78;-30003000;"12.9°C ";263;80;10;1;5
"2913775";"10/1/2024 10:07:26 AM";2;18;2;235,1;373,1703;79;-30003000;"12.9°C ";263;80;10;1;5
"2913776";"10/1/2024 10:07:31 AM";2;22;2;205,3;322,3978;79;-30003000;"12.9°C ";263;80;10;1;4
"2913777";"10/1/2024 10:07:48 AM";2;3;2;229,2;362,9883;79;10064;"12.9°C ";205;50;10;1;5
"2913778";"10/1/2024 10:07:53 AM";-1;7;2;215,3;340,068;79;10064;"12.9°C ";205;50;10;1;4
"2913779";"10/1/2024 10:07:57 AM";2;18;2,03;262,6;419,159;79;10064;"12.9°C ";205;50;10;1;5
"2913780";"10/1/2024 10:08:02 AM";2;22;1,97;176,9;275,3884;79;10064;"12.9°C ";205;50;10;1;5
"2913781";"10/1/2024 10:08:17 AM";2;3;1,97;178,1;277,3888;79;10067;"12.9°C ";205;80;10;1;5
"2913782";"10/1/2024 10:08:22 AM";-1;7;2,03;247,3;393,704;78;10067;"12.9°C ";205;80;10;1;5
"2913783";"10/1/2024 10:08:27 AM";2;18;2;233,6;370,2854;79;10067;"12.9°C ";205;80;10;1;4
"2913784";"10/1/2024 10:08:31 AM";2;22;1,97;190,4;297,7262;79;10067;"12.9°C ";205;80;10;1;5
"2913785";"10/1/2024 10:08:48 AM";2;3;2;220,6;348,0696;79;-30003000;"12.9°C ";166;50;10;1;4
"2913786";"10/1/2024 10:08:52 AM";-1;7;2;211,6;333,4;79;-30003000;"12.9°C ";166;50;10;1;5
"2913787";"10/1/2024 10:08:57 AM";2;18;2,03;260,2;414,9165;79;-30003000;"12.9°C ";166;50;10;1;5
"2913788";"10/1/2024 10:09:02 AM";2;22;1,97;161,7;250,6352;79;-30003000;"12.9°C ";166;50;10;1;4
"2913789";"10/1/2024 10:09:17 AM";2;3;1,97;165,5;256,2179;79;-30003000;"12.9°C ";166;80;10;1;4
"2913790";"10/1/2024 10:09:21 AM";-1;7;2,03;246,1;391,6676;78;-30003000;"12.9°C ";166;80;10;1;5
"2913791";"10/1/2024 10:09:26 AM";2;18;2;230,4;364,855;79;-30003000;"12.9°C ";166;80;10;1;5
"2913792";"10/1/2024 10:09:31 AM";2;22;1,97;175,8;273,7214;79;-30003000;"12.9°C ";166;80;10;1;4
"2913793";"10/1/2024 10:09:54 AM";2;3;2;231,9;367,4005;79;-30003000;"12.9°C ";205;40;20;1;5
"2913794";"10/1/2024 10:09:59 AM";-1;7;2;209,4;330,3994;79;-30003000;"12.9°C ";205;40;20;1;4
"2913795";"10/1/2024 10:10:03 AM";2;18;2,03;255,2;407,4497;79;-30003000;"12.9°C ";205;40;20;1;5
"2913796";"10/1/2024 10:10:08 AM";2;22;1,97;174,5;271,721;79;-30003000;"12.9°C ";205;40;20;1;5
"2913797";"10/1/2024 10:10:23 AM";2;3;1,97;178,8;278,8891;79;-30003000;"12.9°C ";205;70;20;1;5
"2913798";"10/1/2024 10:10:28 AM";-1;7;2,03;252,5;403,0375;79;-30003000;"12.9°C ";205;70;20;1;4
"2913799";"10/1/2024 10:10:32 AM";2;18;2;228,3;361,9701;79;-30003000;"12.9°C ";205;70;20;1;5
"2913800";"10/1/2024 10:10:37 AM";2;22;1,97;191,8;300,5601;80;-30003000;"12.9°C ";205;70;20;1;5
"2913801";"10/1/2024 10:10:54 AM";2;3;2;229,3;363,4974;79;-30003000;"12.9°C ";166;40;20;1;4
"2913802";"10/1/2024 10:10:59 AM";-1;7;2;212,6;336,0672;79;-30003000;"12.9°C ";166;40;20;1;4
"2913803";"10/1/2024 10:11:03 AM";2;18;2,03;260,2;416,1044;79;-30003000;"12.9°C ";166;40;20;1;5
"2913804";"10/1/2024 10:11:08 AM";2;22;1,97;166,7;259,1424;79;-30003000;"12.9°C ";166;40;20;1;4
"2913805";"10/1/2024 10:11:23 AM";2;3;1,97;173,6;270,2207;79;-30003000;"12.9°C ";166;70;20;1;5
"2913806";"10/1/2024 10:11:28 AM";-1;7;2,03;261,3;417,9711;79;-30003000;"12.9°C ";166;70;20;1;4
"2913807";"10/1/2024 10:11:32 AM";2;18;2;235,1;373,6794;79;-30003000;"12.9°C ";166;70;20;1;5
"2913808";"10/1/2024 10:11:37 AM";2;22;1,97;184,1;287,8909;79;-30003000;"12.9°C ";166;70;20;1;4
"2913809";"10/1/2024 10:11:53 AM";2;3;2;230,2;365,1944;79;-30003000;"12.9°C ";137;40;20;1;5
"2913810";"10/1/2024 10:11:58 AM";-1;7;2;215,9;341,2349;79;-30003000;"12.9°C ";137;40;20;1;4
"2913811";"10/1/2024 10:12:02 AM";2;18;2,03;269,7;432,0562;79;-30003000;"12.9°C ";137;40;20;1;5
"2913812";"10/1/2024 10:12:07 AM";2;22;1,97;156,4;242,4552;79;-30003000;"12.9°C ";137;40;20;1;5
"2913813";"10/1/2024 10:12:22 AM";2;3;1,97;167,4;260,052;79;-30003000;"12.9°C ";137;70;20;1;5
"2913814";"10/1/2024 10:12:27 AM";-1;7;2,03;263,8;421,5348;79;-30003000;"12.9°C ";137;70;20;1;5
"2913815";"10/1/2024 10:12:32 AM";2;18;2;241,3;383,6917;80;-30003000;"12.9°C ";137;70;20;1;4
"2913816";"10/1/2024 10:12:36 AM";2;22;1,97;169,9;264,214;79;-30003000;"12.9°C ";137;70;20;1;5
"2913817";"10/1/2024 10:12:55 AM";2;3;2;226,3;357,9049;79;-30003000;"13°C ";115;40;20;1;4
"2913818";"10/1/2024 10:12:59 AM";-1;7;2;212,9;335,8363;79;-30003000;"13°C ";115;40;20;1;5
"2913819";"10/1/2024 10:13:04 AM";2;18;2,03;274,6;439,6927;79;-30003000;"13°C ";115;40;20;1;4
"2913820";"10/1/2024 10:13:08 AM";2;22;1,939;141;217,0972;79;-30003000;"13°C ";115;40;20;1;5
"2913821";"10/1/2024 10:13:24 AM";2;3;1,97;157,4;243,1096;78;-30003000;"13°C ";115;70;20;1;4
"2913822";"10/1/2024 10:13:28 AM";-1;7;2,03;258,4;412,0316;79;-30003000;"13°C ";115;70;20;1;5
"2913823";"10/1/2024 10:13:33 AM";2;18;2;242,9;385,8978;79;-30003000;"13°C ";115;70;20;1;5
"2913824";"10/1/2024 10:13:38 AM";2;22;1,97;151,3;233,7844;78;-30003000;"13°C ";115;70;20;1;4
"2913825";"10/1/2024 10:14:00 AM";2;3;2,03;247,6;393,704;78;10079;"13°C ";137;30;30;1;4
"2913826";"10/1/2024 10:14:04 AM";-1;7;2;199,8;314,0628;79;10079;"13°C ";137;30;30;1;5
"2913827";"10/1/2024 10:14:09 AM";2;18;2,03;273,1;436,8078;79;10079;"13°C ";137;30;30;1;5
"2913828";"10/1/2024 10:14:14 AM";2;22;1,97;151;232,9664;78;10079;"13°C ";137;30;30;1;4
"2913829";"10/1/2024 10:14:29 AM";2;3;1,97;178,5;278,2223;79;-30003000;"12.9°C ";137;60;30;1;4
"2913830";"10/1/2024 10:14:33 AM";-1;7;2,03;246,1;391,4979;78;-30003000;"12.9°C ";137;60;30;1;5
"2913831";"10/1/2024 10:14:38 AM";2;18;2;242,3;384,8796;79;-30003000;"12.9°C ";137;60;30;1;5
"2913832";"10/1/2024 10:14:43 AM";2;22;1,97;158,6;245,4;79;-30003000;"12.9°C ";137;60;30;1;4
"2913833";"10/1/2024 10:14:59 AM";2;3;2;239,7;380,128;79;-30003000;"13°C ";115;30;30;1;5
"2913834";"10/1/2024 10:15:04 AM";-1;7;2;190,4;298,0596;78;-30003000;"13°C ";115;30;30;1;4
"2913835";"10/1/2024 10:15:08 AM";2;18;2,03;272,5;435,7896;79;-30003000;"13°C ";115;30;30;1;5
"2913836";"10/1/2024 10:15:13 AM";2;22;1,939;134;205,318;79;-30003000;"13°C ";115;30;30;1;5
"2913837";"10/1/2024 10:15:28 AM";2;3;1,97;167;258,5517;79;-30003000;"13°C ";115;60;30;1;5
"2913838";"10/1/2024 10:15:33 AM";-1;7;2;233,2;368,5884;79;-30003000;"13°C ";115;60;30;1;5
"2913839";"10/1/2024 10:15:38 AM";2;18;2;240,1;380,4674;79;-30003000;"13°C ";115;60;30;1;4
"2913840";"10/1/2024 10:15:42 AM";2;22;1,939;136,7;209,408;79;-30003000;"13°C ";115;60;30;1;5
"2913841";"10/1/2024 10:15:57 AM";2;3;2;234,7;370,7945;79;-30003000;"12.9°C ";115;30;30;1;5
"2913842";"10/1/2024 10:16:02 AM";-1;7;2;179,3;278,8891;78;-30003000;"12.9°C ";115;30;30;1;4
"2913843";"10/1/2024 10:16:06 AM";2;18;2,03;264,6;421,7045;79;-30003000;"12.9°C ";115;30;30;1;5
"2913844";"10/1/2024 10:16:11 AM";2;22;1,939;126,7;193,048;79;-30003000;"12.9°C ";115;30;30;1;5
"2913845";"10/1/2024 10:16:28 AM";2;3;1,97;162,3;250,4716;78;-30003000;"-187568.8°C ";115;60;30;1;5
"2913846";"10/1/2024 10:16:33 AM";-1;7;2;217,1;342,0684;79;-30003000;"-187568.8°C ";115;60;30;1;4
"2913847";"10/1/2024 10:16:37 AM";2;18;2;231,7;366,2126;79;-30003000;"-187568.8°C ";115;60;30;1;5
"2913848";"10/1/2024 10:16:42 AM";2;22;1,939;127,7;195,0112;79;-30003000;"-187568.8°C ";115;60;30;1;5
"2913849";"10/1/2024 10:16:58 AM";2;3;2;226,7;357,7382;79;-30003000;"13°C ";115;30;30;1;4
"2913850";"10/1/2024 10:17:02 AM";-1;7;1,97;169,6;263,7194;79;-30003000;"13°C ";115;30;30;1;5
"2913851";"10/1/2024 10:17:07 AM";2;18;2,03;257,4;409,8255;78;-30003000;"13°C ";115;30;30;1;4
"2913852";"10/1/2024 10:17:11 AM";2;22;1,939;122;186,1354;79;-30003000;"13°C ";115;30;30;1;5
"2913853";"10/1/2024 10:17:27 AM";2;3;1,97;162,5;251,2896;78;-30003000;"13°C ";115;60;30;1;5
"2913854";"10/1/2024 10:17:32 AM";-1;7;2;213,3;336,4006;79;-30003000;"13°C ";115;60;30;1;4
"2913855";"10/1/2024 10:17:36 AM";2;18;2;232,1;367,4005;79;-30003000;"13°C ";115;60;30;1;5
"2913856";"10/1/2024 10:17:41 AM";2;22;1,939;126,6;193,866;79;-30003000;"13°C ";115;60;30;1;4
"2913857";"10/1/2024 10:18:32 AM";2;3;2,03;257,9;411,1831;79;-30003000;"13°C ";688;60;0;1;5
"2913858";"10/1/2024 10:18:37 AM";-1;7;2;197,5;309,8953;78;-30003000;"13°C ";688;60;0;1;5
"2913859";"10/1/2024 10:18:42 AM";2;18;2,03;269,9;431,2077;79;-30003000;"13°C ";688;60;0;1;4
"2913860";"10/1/2024 10:18:46 AM";2;22;1,97;197,1;308,5617;79;-30003000;"13°C ";688;60;0;1;5
"2913861";"10/1/2024 10:19:02 AM";2;3;2;231,3;366,0732;79;-30003000;"13°C ";688;90;0;1;4
"2913862";"10/1/2024 10:19:06 AM";-1;7;2;219,4;346,2359;79;-30003000;"13°C ";688;90;0;1;5
"2913863";"10/1/2024 10:19:11 AM";2;18;2;246,3;391,4979;79;-30003000;"13°C ";688;90;0;1;5
"2913864";"10/1/2024 10:19:16 AM";2;22;2;214;336,734;79;-30003000;"13°C ";688;90;0;1;4
"2913865";"10/1/2024 10:19:36 AM";2;3;2,03;260,3;414,7468;78;10080;"13°C ";544;60;0;1;5
"2913866";"10/1/2024 10:19:41 AM";-1;7;2;202,5;317,8969;78;10080;"13°C ";544;60;0;1;5
"2913867";"10/1/2024 10:19:46 AM";2;18;2,03;277,7;443,9352;79;10080;"13°C ";544;60;0;1;4
"2913868";"10/1/2024 10:19:50 AM";2;22;1,97;196,8;307,7282;79;10080;"13°C ";544;60;0;1;5
"2913869";"10/1/2024 10:20:06 AM";2;3;2;229,1;361,9057;79;-30003000;"13°C ";544;90;0;1;5
"2913870";"10/1/2024 10:20:11 AM";-1;7;2;221,5;349,0698;79;-30003000;"13°C ";544;90;0;1;4
"2913871";"10/1/2024 10:20:16 AM";2;18;2;251,9;399,8132;79;-30003000;"13°C ";544;90;0;1;4
"2913872";"10/1/2024 10:20:20 AM";2;22;2;209,7;328,5657;78;-30003000;"13°C ";544;90;0;1;5
"2913873";"10/1/2024 10:20:45 AM";2;3;2;250,1;396,0798;79;-30003000;"13°C ";358;60;0;1;5
"2913874";"10/1/2024 10:20:50 AM";-1;7;2;198,5;310,5621;78;-30003000;"13°C ";358;60;0;1;4
"2913875";"10/1/2024 10:20:54 AM";2;18;2,03;275,3;438,6745;78;-30003000;"13°C ";358;60;0;1;5
"2913876";"10/1/2024 10:20:59 AM";2;22;1,97;181,5;281,392;79;-30003000;"13°C ";358;60;0;1;5
"2913877";"10/1/2024 10:21:14 AM";2;3;2;212,6;333,4;78;-30003000;"13°C ";358;90;0;1;5
"2913878";"10/1/2024 10:21:19 AM";-1;7;2;215,6;338,7344;79;-30003000;"13°C ";358;90;0;1;5
"2913879";"10/1/2024 10:21:24 AM";2;18;2;248,9;394,0434;79;-30003000;"13°C ";358;90;0;1;4
"2913880";"10/1/2024 10:21:28 AM";2;22;1,97;190,9;297,0594;79;-30003000;"13°C ";358;90;0;1;5
"2913881";"10/1/2024 10:21:47 AM";2;3;2;237,8;375,2417;79;-30003000;"13°C ";263;60;0;1;5
"2913882";"10/1/2024 10:21:52 AM";-1;7;2;189,4;295,3924;78;-30003000;"13°C ";263;60;0;1;4
"2913883";"10/1/2024 10:21:57 AM";2;18;2,03;272,2;433,9229;79;-30003000;"13°C ";263;60;0;1;4
"2913884";"10/1/2024 10:22:01 AM";2;22;1,97;165,2;255,3796;78;-30003000;"13°C ";263;60;0;1;5
"2913885";"10/1/2024 10:22:16 AM";2;3;2;200,5;313,2293;78;-30003000;"13°C ";263;90;0;1;5
"2913886";"10/1/2024 10:22:21 AM";-1;7;2;211,2;331,3996;78;-30003000;"13°C ";263;90;0;1;4
"2913887";"10/1/2024 10:22:25 AM";2;18;2;250,7;397,2677;79;-30003000;"13°C ";263;90;0;1;5
"2913888";"10/1/2024 10:22:30 AM";2;22;1,97;177,6;275,3884;79;-30003000;"13°C ";263;90;0;1;5
"2913889";"10/1/2024 10:22:54 AM";2;3;2;255;403,886;79;-30003000;"13°C ";358;50;10;1;4
"2913890";"10/1/2024 10:22:58 AM";-1;7;2;194,4;303,8941;78;-30003000;"13°C ";358;50;10;1;5
"2913891";"10/1/2024 10:23:03 AM";2;18;2,03;277,1;441,7291;79;-30003000;"13°C ";358;50;10;1;5
"2913892";"10/1/2024 10:23:08 AM";2;22;1,97;185;287,2241;79;-30003000;"13°C ";358;50;10;1;4
"2913893";"10/1/2024 10:23:23 AM";2;3;2;219,1;343,9021;78;-30003000;"-187568.8°C ";358;80;10;1;4
"2913894";"10/1/2024 10:23:27 AM";-1;7;2;216,1;339,7346;79;-30003000;"-187568.8°C ";358;80;10;1;5
"2913895";"10/1/2024 10:23:32 AM";2;18;2;255,5;405,0739;79;-30003000;"-187568.8°C ";358;80;10;1;5
"2913896";"10/1/2024 10:23:37 AM";2;22;1,97;195,6;304,8943;79;-30003000;"-187568.8°C ";358;80;10;1;4
"2913897";"10/1/2024 10:23:57 AM";2;3;2;255,2;403,7474;79;-30003000;"13°C ";263;50;10;1;5
"2913898";"10/1/2024 10:24:02 AM";-1;7;2;196,1;306,8947;78;-30003000;"13°C ";263;50;10;1;5
"2913899";"10/1/2024 10:24:07 AM";2;18;2,03;283,7;452,2505;79;-30003000;"13°C ";263;50;10;1;4
"2913900";"10/1/2024 10:24:11 AM";2;22;1,97;177,2;274,5208;79;-30003000;"13°C ";263;50;10;1;5
"2913901";"10/1/2024 10:24:27 AM";2;3;2;213,3;333,5667;78;-30003000;"13.1°C ";263;80;10;1;4
"2913902";"10/1/2024 10:24:31 AM";-1;7;2;221,6;348,5697;79;-30003000;"13.1°C ";263;80;10;1;5
"2913903";"10/1/2024 10:24:36 AM";2;18;2;262,6;416,1044;79;-30003000;"13.1°C ";263;80;10;1;5
"2913904";"10/1/2024 10:24:41 AM";2;22;1,97;187,5;291,2249;79;-30003000;"13.1°C ";263;80;10;1;4
"2913905";"10/1/2024 10:24:58 AM";2;3;2;258;407,9588;79;-30003000;"13.1°C ";205;50;10;1;4
"2913906";"10/1/2024 10:25:02 AM";-1;7;2;200,4;313,396;78;-30003000;"13.1°C ";205;50;10;1;5
"2913907";"10/1/2024 10:25:07 AM";2;18;2,03;295,2;471,0872;79;-30003000;"13.1°C ";205;50;10;1;5
"2913908";"10/1/2024 10:25:12 AM";2;22;1,97;171,1;264,7048;79;-30003000;"13.1°C ";205;50;10;1;4
"2913909";"10/1/2024 10:25:27 AM";2;3;1,97;209,1;326,2319;79;-30003000;"13.1°C ";205;80;10;1;5
"2913910";"10/1/2024 10:25:32 AM";-1;7;2;228,9;360,5721;79;-30003000;"13.1°C ";205;80;10;1;5
"2913911";"10/1/2024 10:25:37 AM";2;18;2;271,9;430,1895;79;-30003000;"13.1°C ";205;80;10;1;4
"2913912";"10/1/2024 10:25:41 AM";2;22;1,97;180,9;280,2468;79;-30003000;"13.1°C ";205;80;10;1;5
"2913913";"10/1/2024 10:25:58 AM";2;3;2;257,9;406,9147;79;-30003000;"13.1°C ";166;50;10;1;5
"2913914";"10/1/2024 10:26:03 AM";-1;7;2;202,9;316,8967;78;-30003000;"13.1°C ";166;50;10;1;4
"2913915";"10/1/2024 10:26:07 AM";2;18;2,03;303,9;484,6632;79;-30003000;"13.1°C ";166;50;10;1;5
"2913916";"10/1/2024 10:26:12 AM";2;22;1,939;161,7;248,672;79;-30003000;"13.1°C ";166;50;10;1;5
"2913917";"10/1/2024 10:26:27 AM";2;3;1,97;200,1;310,3954;79;-30003000;"13.1°C ";166;80;10;1;5
"2913918";"10/1/2024 10:26:32 AM";-1;7;2;230;361,0722;78;-30003000;"13.1°C ";166;80;10;1;5
"2913919";"10/1/2024 10:26:37 AM";2;18;2;275,6;435,2805;79;-30003000;"13.1°C ";166;80;10;1;4
"2913920";"10/1/2024 10:26:41 AM";2;22;1,97;168,3;259,306;78;-30003000;"13.1°C ";166;80;10;1;5
"2913921";"10/1/2024 10:27:03 AM";2;3;2;275,9;436,2987;79;-30003000;"13°C ";205;40;20;1;4
"2913922";"10/1/2024 10:27:08 AM";-1;7;2;205,6;321,0642;78;-30003000;"13°C ";205;40;20;1;4
"2913923";"10/1/2024 10:27:12 AM";2;18;2,03;301,2;479,5722;78;-30003000;"13°C ";205;40;20;1;5
"2913924";"10/1/2024 10:27:17 AM";2;22;1,97;178,1;275,0116;78;-30003000;"13°C ";205;40;20;1;4
"2913925";"10/1/2024 10:27:32 AM";2;3;2;216,5;337,5675;78;-30003000;"13°C ";205;70;20;1;5
"2913926";"10/1/2024 10:27:37 AM";-1;7;2;231,5;364,0728;79;-30003000;"13°C ";205;70;20;1;5
"2913927";"10/1/2024 10:27:42 AM";2;18;2;270,6;427,3046;79;-30003000;"13°C ";205;70;20;1;4
"2913928";"10/1/2024 10:27:46 AM";2;22;1,97;181,9;281,7192;79;-30003000;"13°C ";205;70;20;1;5
"2913929";"10/1/2024 10:28:05 AM";2;3;2;267,5;422,5845;79;-30003000;"13.1°C ";166;40;20;1;5
"2913930";"10/1/2024 10:28:10 AM";-1;7;2;198;308,7284;78;-30003000;"13.1°C ";166;40;20;1;5
"2913931";"10/1/2024 10:28:15 AM";2;18;2,03;299,4;477,0267;78;-30003000;"13.1°C ";166;40;20;1;4
"2913932";"10/1/2024 10:28:19 AM";2;22;1,97;163;251,2896;78;-30003000;"13.1°C ";166;40;20;1;5
"2913933";"10/1/2024 10:28:35 AM";2;3;1,97;206,9;321,5643;79;-30003000;"13.1°C ";166;70;20;1;4
"2913934";"10/1/2024 10:28:39 AM";-1;7;2;231,5;364,5729;79;-30003000;"13.1°C ";166;70;20;1;5
"2913935";"10/1/2024 10:28:44 AM";2;18;2;272,2;430,6986;79;-30003000;"13.1°C ";166;70;20;1;4
"2913936";"10/1/2024 10:28:48 AM";2;22;1,97;170,6;263,7232;78;-30003000;"13.1°C ";166;70;20;1;5
"2913937";"10/1/2024 10:29:05 AM";2;3;2;261,9;413,0826;79;-30003000;"13.1°C ";137;40;20;1;4
"2913938";"10/1/2024 10:29:09 AM";-1;7;1,97;196,6;306,5613;79;-30003000;"13.1°C ";137;40;20;1;5
"2913939";"10/1/2024 10:29:14 AM";2;18;2,03;303,7;483,9844;79;-30003000;"13.1°C ";137;40;20;1;4
"2913940";"10/1/2024 10:29:18 AM";2;22;1,939;152,3;233,6208;79;-30003000;"13.1°C ";137;40;20;1;5
"2913941";"10/1/2024 10:29:34 AM";2;3;1,97;198,1;306,5864;79;-30003000;"13.1°C ";137;70;20;1;4
"2913942";"10/1/2024 10:29:38 AM";-1;7;2;237,8;374,7416;79;-30003000;"13.1°C ";137;70;20;1;5
"2913943";"10/1/2024 10:29:43 AM";2;18;2;277,9;439,523;79;-30003000;"13.1°C ";137;70;20;1;5
"2913944";"10/1/2024 10:29:48 AM";2;22;1,939;162,3;250,308;80;-30003000;"13.1°C ";137;70;20;1;4
"2913945";"10/1/2024 10:30:04 AM";2;3;2;257;404,5809;79;-30003000;"13.1°C ";115;40;20;1;4
"2913946";"10/1/2024 10:30:08 AM";-1;7;2;200,3;312,7292;78;-30003000;"13.1°C ";115;40;20;1;5
"2913947";"10/1/2024 10:30:13 AM";2;18;2,03;312,6;498,918;79;-30003000;"13.1°C ";115;40;20;1;5
"2913948";"10/1/2024 10:30:18 AM";2;22;1,939;143,8;219,8784;79;-30003000;"13.1°C ";115;40;20;1;4
"2913949";"10/1/2024 10:30:33 AM";2;3;1,97;189,4;292,1896;78;-30003000;"13.1°C ";115;70;20;1;4
"2913950";"10/1/2024 10:30:37 AM";-1;7;2;248,2;391,9117;79;-30003000;"13.1°C ";115;70;20;1;5
"2913951";"10/1/2024 10:30:42 AM";2;18;2;287,1;441,7291;77;-30003000;"13.1°C ";115;70;20;1;5
"2913952";"10/1/2024 10:30:47 AM";2;22;1,939;155,3;238,856;79;-30003000;"13.1°C ";115;70;20;1;4
"2913953";"10/1/2024 10:31:09 AM";2;3;2;294,8;468,0326;79;-30003000;"13.1°C ";137;30;30;1;4
"2913954";"10/1/2024 10:31:13 AM";-1;7;2;209,8;328,0656;78;-30003000;"13.1°C ";137;30;30;1;5
"2913955";"10/1/2024 10:31:18 AM";2;18;2,03;325,3;520,6396;79;-30003000;"13.1°C ";137;30;30;1;4
"2913956";"10/1/2024 10:31:23 AM";2;22;1,97;168,8;260,2876;78;-30003000;"13.1°C ";137;30;30;1;4
"2913957";"10/1/2024 10:31:39 AM";2;3;2;223,8;349,5699;78;-30003000;"13.1°C ";137;60;30;1;5
"2913958";"10/1/2024 10:31:44 AM";-1;7;2;262,7;416,2741;79;-30003000;"13.1°C ";137;60;30;1;4
"2913959";"10/1/2024 10:31:48 AM";2;18;2,03;298,4;474,8206;78;-30003000;"13.1°C ";137;60;30;1;5
"2913960";"10/1/2024 10:31:53 AM";2;22;1,97;178,4;276,1568;79;-30003000;"13.1°C ";137;60;30;1;5
"2913961";"10/1/2024 10:32:09 AM";2;3;2;298,1;473,8024;79;-30003000;"13.1°C ";115;30;30;1;5
"2913962";"10/1/2024 10:32:14 AM";-1;7;2;213,1;333,4;78;-30003000;"13.1°C ";115;30;30;1;4
"2913963";"10/1/2024 10:32:18 AM";2;18;2,03;339,6;544,737;79;-30003000;"13.1°C ";115;30;30;1;5
"2913964";"10/1/2024 10:32:23 AM";2;22;1,939;159,5;245,2364;79;-30003000;"13.1°C ";115;30;30;1;5
"2913965";"10/1/2024 10:32:39 AM";2;3;2;219,1;341,4016;78;-30003000;"13.1°C ";115;60;30;1;4
"2913966";"10/1/2024 10:32:43 AM";-1;7;2;269,5;427,4743;79;-30003000;"13.1°C ";115;60;30;1;5
"2913967";"10/1/2024 10:32:48 AM";2;18;2,03;311,5;497,0513;79;-30003000;"13.1°C ";115;60;30;1;5
"2913968";"10/1/2024 10:32:53 AM";2;22;1,939;166,4;256,5248;80;-30003000;"13.1°C ";115;60;30;1;4
"2913969";"10/1/2024 10:33:08 AM";2;3;2,03;312,1;497,221;78;-30003000;"13.1°C ";115;30;30;1;5
